구분,기관명,지점명,본점/지점구분,상위기관_주무부처_지자체,기관유형,상세주소,대표전화,콜센터,FAX,이메일,홈페이지,기관장명
중앙/지방(기관리스트),소상공인시장진흥공단,소상공인시장진흥공단 (충북)옥천센터,지점,중소벤처기업부,준정부기관(기금관리형),충청북도 옥천군 옥천읍 동부로 15 읍사무소 3층(문정리 439),043-731-0924,-,043-731-0926,-,-,-
중앙/지방(기관리스트),소상공인시장진흥공단,소상공인시장진흥공단 (충북)음성센터,지점,중소벤처기업부,준정부기관(기금관리형),충청북도 음성군 음성읍 중앙로 173 소상공인시장진흥공단 음성센터,043-873-1811,-,043-873-1814,-,-,-
중앙/지방(기관리스트),소상공인시장진흥공단,소상공인시장진흥공단 (충북)제천센터,지점,중소벤처기업부,준정부기관(기금관리형),충청북도 제천시 의림대로6길 32 (화산동) 문화회관 2층,043-652-1781,-,043-652-1784,-,-,-
중앙/지방(기관리스트),소상공인시장진흥공단,소상공인시장진흥공단 (충북)청주센터,지점,중소벤처기업부,준정부기관(기금관리형),충청북도 청주시 흥덕구 2순환로1219번길 37 (가경동) 3층,043-234-1095,-,043-234-1091,-,-,-
중앙/지방(기관리스트),소상공인시장진흥공단,소상공인시장진흥공단 (충북)충주센터,지점,중소벤처기업부,준정부기관(기금관리형),충청북도 충주시 으뜸로 21 (금릉동) 충주시청 11층,043-854-3616,-,043-854-3619,-,-,-
중앙/지방(기관리스트),소프트웨어정책연구소,소프트웨어정책연구소,본점,과학기술정보통신부,기타공공기관,경기도 성남시 분당구 대왕판교로712번길 22 (삼평동) 글로벌R&D센터 연구동(A) 4층,031-739-7300,-,031-739-7199,-,-,-
중앙/지방(기관리스트),수도권매립지관리공사,수도권매립지관리공사,본점,기후에너지환경부,기타공공기관,인천광역시 서구 자원순환로 170 (백석동) 수도권매립지관리공사,032-560-9300,-,-,kwh098@slc.or.kr,-,-
중앙/지방(기관리스트),스포츠윤리센터,스포츠윤리센터,본점,문화체육관광부,기타공공기관,"서울특별시 마포구 마포대로 78 (도화동) 자람빌딩 2층, 7층",1670-2876,-,02-6256-1094,-,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단,본점,방송미디어통신위원회,기타공공기관,서울특별시 영등포구 국회대로74길 4 (여의도동) KC타워 3~5층,02-6900-8300,-,02-6900-8398,cmf@kcmf.or.kr,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단 강원시청자미디어센터,지점,방송미디어통신위원회,기타공공기관,강원도 춘천시 서면 박사로 882 강원시청자미디어센터,033-240-2345,-,033-240-2398,-,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단 경기시청자미디어센터,지점,방송미디어통신위원회,기타공공기관,경기도 남양주시 다산중앙로82번안길 146 (다산동) 경기시청자미디어센터,031-560-7200,-,031-551-7199,-,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단 경남시청자미디어센터,지점,방송미디어통신위원회,기타공공기관,경상남도 창원시 의창구 평산로 202 (중동) 경남시청자미디어센터,055-603-0600,-,-,-,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단 광주시청자미디어센터,지점,방송미디어통신위원회,기타공공기관,광주광역시 서구 회재로 905 (금호동) 광주시청자미디어센터,062-650-0300,-,062-655-5352,-,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단 대구시청자미디어센터,지점,방송미디어통신위원회,기타공공기관,대구광역시 수성구 유니버시아드로 140 (대흥동) 대구스타디움몰 1층,053-247-3010,-,053-247-3020,-,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단 대전시청자미디어센터,지점,방송미디어통신위원회,기타공공기관,대전광역시 유성구 대덕대로512번길 20 (도룡동) 대전시청자미디어센터,042-865-3700,-,042-865-3730,-,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단 부산시청자미디어센터,지점,방송미디어통신위원회,기타공공기관,부산광역시 해운대구 센텀중앙로 42 (우동) 부산시청자미디어센터,051-749-9520,-,051-749-9556,-,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단 서울시청자미디어센터,지점,방송미디어통신위원회,기타공공기관,서울특별시 성북구 보문로 171 (삼선동5가) 2층 서울시청자미디어센터,02-922-9970,-,02-922-9976,-,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단 세종시청자미디어센터,지점,방송미디어통신위원회,기타공공기관,세종특별자치시 다솜1로 31(어진동) 3층 세종시청자미디어센터,044-860-8600,-,044-860-8686,-,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단 울산시청자미디어센터,지점,방송미디어통신위원회,기타공공기관,울산광역시 북구 명촌10길 78 (명촌동) 울산시청자미디어센터,052-960-7000,-,052-960-7099,-,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단 인천시청자미디어센터,지점,방송미디어통신위원회,기타공공기관,인천광역시 연수구 인천타워대로54번길 19 (송도동) 인천시청자미디어센터,032-722-7900,-,032-722-7990,-,-,-
중앙/지방(기관리스트),시청자미디어재단,시청자미디어재단 충북시청자미디어센터,지점,방송미디어통신위원회,기타공공기관,충청북도 청주시 청원구 상당로 314 (내덕동) 문화제조창 5층,043-290-9200,-,043-290-9299,-,-,-
중앙/지방(기관리스트),식품안전정보원,식품안전정보원,본점,식품의약품안전처,기타공공기관,"서울특별시 중구 소공로 70 (충무로1가) A코어 12,13층",02-744-8200,-,02-6020-8203,nfsi@foodinfo.or.kr,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금,본점,금융위원회,준정부기관(기금관리형),대구광역시 동구 첨단로 7 (신서동) 신용보증기금 본점,1588-6565,1588-6565,-,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 가산디지털지점,지점,금융위원회,준정부기관(기금관리형),서울특별시 금천구 가산디지털2로 53 한라시그마밸리 1909호,02-2109-4700,-,02-2109-4717,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 강남재기지원단,지점,금융위원회,준정부기관(기금관리형),서울특별시 동작구 동작대로 89 골든시네마타워 15층,02-2182-0114,-,0505-071-8179,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 강남지점,지점,금융위원회,준정부기관(기금관리형),서울특별시 서초구 서초대로 396 강남빌딩 11층,02-2141-3200,-,02-588-0534,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 강동지점,지점,금융위원회,준정부기관(기금관리형),서울특별시 강동구 양재대로 1443 동우빌딩 2층,02-2041-9200,-,02-2041-9299,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 강릉지점,지점,금융위원회,준정부기관(기금관리형),강원도 강릉시 강릉대로 428 신용보증기금 2층,033-650-8023,-,033-650-8080,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 강북지점,지점,금융위원회,준정부기관(기금관리형),서울특별시 강북구 한천로 1035 우성빌딩 5층,02-3499-7200,-,02-999-1546,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 강서지점,지점,금융위원회,준정부기관(기금관리형),서울특별시 강서구 공항대로 395 기도빌딩 6층,02-3660-1400,-,02-3661-5856,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 경기광주지점,지점,금융위원회,준정부기관(기금관리형),경기도 광주시 광주대로 30(경안동) 3층,031-799-0200,-,031-799-0299,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 경기스타트업지점,지점,금융위원회,준정부기관(기금관리형),경기도 성남시 분당구 판교역로 182 한국반도체산업협회 3층,031-724-3200,-,031-724-3288,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 경기신용보험센터,지점,금융위원회,준정부기관(기금관리형),경기도 수원시 팔달구 인계로 162 신용보증기금빌딩 4층,031-230-1588,-,031-230-1579,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 경기영업본부,지점,금융위원회,준정부기관(기금관리형),경기도 수원시 팔달구 인계로 162(인계동) 신용보증기금 3층,031-230-1565,-,031-230-1553,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 경기채권관리단,지점,금융위원회,준정부기관(기금관리형),경기도 수원시 팔달구 정조로 791(팔달로2가) 4층,031-259-5200,-,031-259-5298,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 경남재기지원단,지점,금융위원회,준정부기관(기금관리형),경상남도 창원시  성산구 용지로 24 신용보증기금빌딩 2층,055-269-0254,-,051-269-0299,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 경남채권관리단,지점,금융위원회,준정부기관(기금관리형),경상남도 창원시 성산구 용지로 24(중앙동) 5층,055-269-0272,-,055-262-0288,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 경산지점,지점,금융위원회,준정부기관(기금관리형),경상북도 경산시  경안로 223 경산상공회의소 3층,053-810-0911,-,053-810-0999,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 경주지점,지점,금융위원회,준정부기관(기금관리형),경상북도 경주시  화랑로 113 2층,054-778-5700,-,054-778-5799,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 고양재기지원단,지점,금융위원회,준정부기관(기금관리형),경기도 고양시 일산서구 중앙로 1422 우리은행 일산중앙지점 3층,031-909-6699,-,031-909-6699,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 고양지점,지점,금융위원회,준정부기관(기금관리형),경기도 고양시 일산동구 중앙로 1165 7층,031-909-6100,-,031-909-6198,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 광산지점,지점,금융위원회,준정부기관(기금관리형),광주광역시 광산구 무진대로 261(우산동) 4층,062-949-0100,-,062-949-0198,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 광주스타트업지점,지점,금융위원회,준정부기관(기금관리형),광주광역시 서구 죽봉대로 52 교직원공제회관 6층,062-600-1500,-,062-600-1599,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 광주신용보험센터,지점,금융위원회,준정부기관(기금관리형),광주광역시 동구 제봉로 218(대인동) 4층,062-607-9265,-,062-607-9279,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 광주재기지원단,지점,금융위원회,준정부기관(기금관리형),광주광역시 서구 죽봉대로 52 교직원공제회관 6층,062-600-1575,-,062-600-1598,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 광주지점,지점,금융위원회,준정부기관(기금관리형),광주광역시 동구 제봉로 218(대인동) 1층,062-607-9100,-,062-607-9198,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 광주채권관리단,지점,금융위원회,준정부기관(기금관리형),광주광역시 동구 제봉로 218(대인동) 3층,062-607-9194,-,062-607-9197,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 광주첨단지점,지점,금융위원회,준정부기관(기금관리형),광주광역시 북구 첨단연신로91번길 30(신용동) 삼성타워 6층,062-520-2000,-,062-520-2099,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 광진지점,지점,금융위원회,준정부기관(기금관리형),서울특별시 광진구 광나루로 520 신용보증기금빌딩 2층,02-2204-6214,-,02-2204-6280,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 구미지점,지점,금융위원회,준정부기관(기금관리형),경상북도 구미시  백산로 94 2층,054-450-2500,-,054-450-2588,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 군산지점,지점,금융위원회,준정부기관(기금관리형),전라북도 군산시 공단대로 579 1층,063-460-1500,-,063-460-1599,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 군포지점,지점,금융위원회,준정부기관(기금관리형),경기도 의왕시 오전공업길 13 벽산선영테크노피아 206호,031-450-6400,-,031-455-3050,-,-,-
중앙/지방(기관리스트),신용보증기금,신용보증기금 기업구조조정센터,지점,금융위원회,준정부기관(기금관리형),서울특별시 서대문구 서소문로 21 충정타워 9층,02-2014-0127,-,02-2014-0119,-,-,-
